CustomerID,FirstPurchase,LastPurchase,Frequency,TotalRevenue,Lifespan,AvgPurchaseValue,CLV,Recency,RevenuePerDay,TenureMonths,CLV_Segment
15264.0,2011-10-06 13:49:00,2011-10-06 13:49:00,23,393.74,1,17.11913043478261,1.0787397260273972,63,393.74,0.03333333333333333,Low Value
15265.0,2011-04-18 12:16:00,2011-07-11 14:46:00,82,1506.1200000000001,85,18.36731707317073,350.7402739726027,150,17.719058823529412,2.8333333333333335,Medium Value
15266.0,2011-01-05 13:40:00,2011-01-05 13:40:00,6,119.3,1,19.883333333333333,0.32684931506849313,337,119.3,0.03333333333333333,Low Value
15267.0,2011-06-10 10:24:00,2011-11-17 15:59:00,11,1717.36,161,156.12363636363636,757.5204383561645,21,10.666832298136645,5.366666666666666,High Value
15269.0,2011-11-16 09:32:00,2011-11-16 09:32:00,2,408.8,1,204.4,1.12,23,408.8,0.03333333333333333,Low Value
15270.0,2011-02-02 13:25:00,2011-11-24 09:24:00,41,2379.49,295,58.03634146341463,1923.1494520547944,15,8.066067796610168,9.833333333333334,High Value
15271.0,2010-12-09 13:47:00,2011-12-02 14:11:00,264,2493.34,359,9.444469696969698,2452.353589041096,6,6.9452367688022285,11.966666666666667,High Value
15272.0,2011-09-14 16:36:00,2011-10-13 12:59:00,63,721.94,29,11.45936507936508,57.35961643835618,56,24.89448275862069,0.9666666666666667,Medium Value
15274.0,2011-11-21 14:17:00,2011-12-05 16:57:00,47,716.57,15,15.246170212765959,29.448082191780824,3,47.77133333333334,0.5,Medium Value
15275.0,2011-11-02 11:20:00,2011-11-02 11:20:00,41,615.14,1,15.003414634146342,1.6853150684931506,37,615.14,0.03333333333333333,Low Value
15276.0,2011-10-04 16:39:00,2011-10-04 16:39:00,49,128.63,1,2.6251020408163264,0.35241095890410956,65,128.63,0.03333333333333333,Low Value
15277.0,2011-10-24 10:08:00,2011-10-24 10:08:00,12,255.89999999999998,1,21.325,0.7010958904109589,46,255.89999999999998,0.03333333333333333,Low Value
15279.0,2010-12-20 10:48:00,2010-12-20 10:48:00,19,290.51,1,15.29,0.795917808219178,354,290.51,0.03333333333333333,Low Value
15280.0,2011-06-20 17:14:00,2011-06-20 17:14:00,16,113.12,1,7.07,0.3099178082191781,171,113.12,0.03333333333333333,Low Value
15281.0,2011-01-10 15:51:00,2011-10-12 09:10:00,139,2332.15,275,16.778057553956835,1757.0993150684933,58,8.480545454545455,9.166666666666666,High Value
15286.0,2011-10-21 11:08:00,2011-10-21 11:08:00,3,240.55,1,80.18333333333334,0.659041095890411,49,240.55,0.03333333333333333,Low Value
15287.0,2011-09-30 12:30:00,2011-11-17 15:34:00,20,486.69,49,24.3345,65.33646575342465,21,9.932448979591836,1.6333333333333333,Medium Value
15288.0,2010-12-09 13:59:00,2011-10-27 16:58:00,88,2306.52,323,26.210454545454546,2041.1122191780823,42,7.140928792569659,10.766666666666667,High Value
15289.0,2011-04-04 12:44:00,2011-11-10 13:49:00,58,939.78,221,16.20310344827586,569.0174794520548,28,4.252398190045248,7.366666666666666,High Value
15290.0,2010-12-15 16:03:00,2011-12-05 11:39:00,204,7943.22,355,38.93735294117647,7725.597534246575,4,22.375267605633802,11.833333333333334,High Value
15291.0,2010-12-01 09:32:00,2011-11-14 11:02:00,103,4668.3,349,45.32330097087379,4463.662191780822,25,13.37621776504298,11.633333333333333,High Value
15292.0,2011-05-22 15:00:00,2011-05-22 15:00:00,24,178.39,1,7.432916666666666,0.48873972602739724,200,178.39,0.03333333333333333,Low Value
15296.0,2011-01-17 11:57:00,2011-10-20 11:47:00,194,3672.86,276,18.932268041237116,2777.2859178082194,50,13.307463768115943,9.2,High Value
15297.0,2011-10-07 09:42:00,2011-11-29 16:32:00,39,641.94,54,16.46,94.97194520547946,9,11.887777777777778,1.8,Medium Value
15298.0,2010-12-08 13:55:00,2011-12-07 17:17:00,192,4799.9,365,24.999479166666664,4799.9,1,13.150410958904109,12.166666666666666,High Value
15299.0,2010-12-02 16:48:00,2011-10-03 14:19:00,7,4507.01,305,643.8585714285715,3766.1316438356166,66,14.777081967213116,10.166666666666666,High Value
15300.0,2011-10-06 17:08:00,2011-10-06 17:08:00,28,496.44,1,17.73,1.360109589041096,63,496.44,0.03333333333333333,Low Value
15301.0,2010-12-06 12:21:00,2011-10-20 09:57:00,242,5049.95,318,20.867561983471074,4399.682465753424,50,15.880345911949686,10.6,High Value
15303.0,2011-02-22 13:59:00,2011-02-22 13:59:00,31,574.02,1,18.516774193548386,1.5726575342465754,289,574.02,0.03333333333333333,Low Value
15304.0,2010-12-06 11:42:00,2011-10-10 10:23:00,23,694.4000000000001,308,30.19130434782609,585.9594520547946,60,2.254545454545455,10.266666666666667,High Value
15306.0,2011-07-14 15:22:00,2011-10-06 12:56:00,58,1174.35,84,20.247413793103448,270.26136986301367,63,13.980357142857141,2.8,Medium Value
15307.0,2011-09-05 11:38:00,2011-09-05 11:38:00,12,205.3,1,17.108333333333334,0.5624657534246575,95,205.3,0.03333333333333333,Low Value
15308.0,2011-03-10 13:08:00,2011-03-10 13:08:00,19,310.47,1,16.340526315789475,0.8506027397260275,273,310.47,0.03333333333333333,Low Value
15311.0,2010-12-01 09:41:00,2011-12-09 12:00:00,2366,60632.75,374,25.626690617075234,62127.804109589044,0,162.11965240641712,12.466666666666667,High Value
15312.0,2010-12-20 12:51:00,2011-09-25 13:10:00,47,924.85,280,19.677659574468084,709.4739726027397,74,3.3030357142857145,9.333333333333334,High Value
15313.0,2011-08-21 16:02:00,2011-08-21 16:02:00,1,52.0,1,52.0,0.14246575342465753,109,52.0,0.03333333333333333,Low Value
15314.0,2011-05-24 14:39:00,2011-05-24 14:39:00,24,327.97,1,13.665416666666667,0.8985479452054795,198,327.97,0.03333333333333333,Low Value
15315.0,2011-08-15 15:17:00,2011-10-06 12:51:00,37,570.5,52,15.41891891891892,81.27671232876712,63,10.971153846153847,1.7333333333333334,Medium Value
15316.0,2011-01-17 11:34:00,2011-01-17 11:34:00,1,165.0,1,165.0,0.452054794520548,326,165.0,0.03333333333333333,Low Value
15318.0,2011-12-06 11:30:00,2011-12-06 11:30:00,33,312.62,1,9.473333333333333,0.8564931506849315,3,312.62,0.03333333333333333,Low Value
15319.0,2011-03-01 12:48:00,2011-03-01 12:48:00,16,204.5,1,12.78125,0.5602739726027397,283,204.5,0.03333333333333333,Low Value
15320.0,2011-10-26 13:27:00,2011-10-26 13:27:00,36,267.13,1,7.420277777777778,0.7318630136986302,43,267.13,0.03333333333333333,Low Value
15321.0,2011-02-21 11:10:00,2011-09-30 09:40:00,95,2748.31,221,28.92957894736842,1664.0452328767121,70,12.43579185520362,7.366666666666666,High Value
15322.0,2011-09-15 09:34:00,2011-09-15 09:34:00,42,679.68,1,16.18285714285714,1.8621369863013697,85,679.68,0.03333333333333333,Low Value
15325.0,2011-08-28 11:55:00,2011-08-28 11:55:00,48,161.74,1,3.3695833333333334,0.4431232876712329,103,161.74,0.03333333333333333,Low Value
15326.0,2011-01-10 11:38:00,2011-01-10 11:38:00,29,311.71,1,10.748620689655171,0.854,333,311.71,0.03333333333333333,Low Value
15327.0,2011-10-18 11:55:00,2011-10-18 11:55:00,10,208.75,1,20.875,0.571917808219178,52,208.75,0.03333333333333333,Low Value
15329.0,2011-06-21 10:37:00,2011-10-31 15:36:00,57,1049.7,133,18.41578947368421,382.49342465753426,38,7.892481203007519,4.433333333333334,Medium Value
15330.0,2011-10-10 12:30:00,2011-11-07 17:50:00,13,714.96,29,54.99692307692308,56.80504109589042,31,24.653793103448276,0.9666666666666667,Medium Value
15332.0,2010-12-05 12:00:00,2010-12-08 14:43:00,35,1661.06,4,47.45885714285714,18.203397260273974,365,415.265,0.13333333333333333,Medium Value
15333.0,2011-05-15 13:27:00,2011-05-15 13:27:00,16,1028.56,1,64.285,2.817972602739726,207,1028.56,0.03333333333333333,Medium Value
15334.0,2011-06-19 13:51:00,2011-07-06 11:22:00,98,350.82,17,3.579795918367347,16.339561643835616,156,20.636470588235294,0.5666666666666667,Medium Value
15335.0,2011-10-17 12:50:00,2011-10-17 12:50:00,35,170.22,1,4.863428571428571,0.4663561643835616,53,170.22,0.03333333333333333,Low Value
15339.0,2011-01-25 13:15:00,2011-10-04 12:51:00,86,574.07,252,6.675232558139536,396.34421917808226,65,2.278055555555556,8.4,Medium Value
15341.0,2011-09-20 09:40:00,2011-09-20 09:40:00,17,2020.52,1,118.85411764705883,5.535671232876712,80,2020.52,0.03333333333333333,Medium Value
15342.0,2011-08-02 10:19:00,2011-08-02 10:19:00,24,406.09,1,16.920416666666664,1.1125753424657532,129,406.09,0.03333333333333333,Low Value
15343.0,2011-09-13 13:55:00,2011-09-13 13:55:00,21,364.5,1,17.357142857142858,0.9986301369863014,86,364.5,0.03333333333333333,Low Value
15344.0,2011-09-26 14:48:00,2011-12-09 10:45:00,26,563.94,74,21.69,114.33304109589042,0,7.620810810810812,2.466666666666667,Medium Value
15345.0,2011-10-25 11:28:00,2011-10-25 11:28:00,20,393.54,1,19.677,1.0781917808219177,45,393.54,0.03333333333333333,Low Value
15346.0,2011-01-11 11:18:00,2011-01-11 11:18:00,17,252.42000000000002,1,14.848235294117648,0.6915616438356165,332,252.42000000000002,0.03333333333333333,Low Value
15347.0,2010-12-08 15:25:00,2010-12-08 15:25:00,5,201.60000000000002,1,40.32000000000001,0.5523287671232877,365,201.60000000000002,0.03333333333333333,Low Value
15348.0,2011-09-28 13:17:00,2011-09-28 13:17:00,9,158.04,1,17.56,0.432986301369863,71,158.04,0.03333333333333333,Low Value
15349.0,2011-06-05 15:46:00,2011-07-04 16:06:00,71,463.90999999999997,30,6.533943661971831,38.12958904109589,157,15.463666666666665,1.0,Medium Value
15350.0,2010-12-01 13:33:00,2010-12-01 13:33:00,5,115.65,1,23.130000000000003,0.3168493150684932,372,115.65,0.03333333333333333,Low Value
15351.0,2010-12-05 11:49:00,2011-11-27 12:52:00,219,1934.66,358,8.83406392694064,1897.5569315068497,11,5.404078212290503,11.933333333333334,High Value
15353.0,2010-12-07 11:49:00,2011-03-30 12:15:00,61,770.12,114,12.624918032786885,240.5306301369863,254,6.755438596491228,3.8,Medium Value
15355.0,2011-10-17 15:22:00,2011-11-10 13:44:00,14,277.05,24,19.789285714285715,18.21698630136986,28,11.543750000000001,0.8,Medium Value
15356.0,2010-12-06 14:05:00,2011-11-08 13:11:00,499,2718.03,337,5.446953907815631,2509.523589041096,30,8.065370919881307,11.233333333333333,High Value
15358.0,2010-12-09 10:04:00,2011-12-05 09:04:00,551,8347.2,361,15.149183303085302,8255.72383561644,4,23.122437673130197,12.033333333333333,High Value
15360.0,2011-10-31 09:35:00,2011-10-31 09:35:00,13,427.93,1,32.917692307692306,1.1724109589041094,39,427.93,0.03333333333333333,Low Value
15361.0,2010-12-13 09:52:00,2010-12-13 09:52:00,7,418.92,1,59.84571428571429,1.1477260273972603,361,418.92,0.03333333333333333,Low Value
15363.0,2010-12-02 12:28:00,2010-12-02 12:28:00,16,326.0,1,20.375,0.8931506849315068,372,326.0,0.03333333333333333,Low Value
15364.0,2011-03-30 13:39:00,2011-09-05 09:46:00,29,913.19,159,31.489310344827587,397.8005753424658,95,5.743333333333334,5.3,Medium Value
15365.0,2011-01-28 13:08:00,2011-11-14 08:29:00,114,2314.32,290,20.301052631578948,1838.774794520548,25,7.980413793103449,9.666666666666666,High Value
15366.0,2010-12-16 15:59:00,2011-09-25 15:01:00,44,602.51,283,13.69340909090909,467.1515890410959,74,2.1290106007067138,9.433333333333334,Medium Value
15367.0,2011-03-09 13:53:00,2011-10-13 14:13:00,95,1877.59,219,19.764105263157894,1126.5539999999999,56,8.573470319634703,7.3,High Value
15368.0,2011-11-18 14:42:00,2011-11-18 14:42:00,4,446.94000000000005,1,111.73500000000001,1.2244931506849317,20,446.94000000000005,0.03333333333333333,Low Value
15370.0,2011-01-11 11:32:00,2011-10-30 10:58:00,94,2386.05,292,25.383510638297874,1908.8400000000001,40,8.17140410958904,9.733333333333333,High Value
15372.0,2011-07-25 16:39:00,2011-07-25 16:39:00,27,2007.3999999999999,1,74.34814814814814,5.49972602739726,136,2007.3999999999999,0.03333333333333333,Medium Value
15373.0,2010-12-03 14:40:00,2011-12-01 15:05:00,132,2415.91,364,18.302348484848483,2409.2910684931508,7,6.6371153846153845,12.133333333333333,High Value
15374.0,2011-08-03 09:59:00,2011-08-03 09:59:00,3,168.0,1,56.0,0.4602739726027397,128,168.0,0.03333333333333333,Low Value
15376.0,2011-05-01 13:45:00,2011-10-30 15:04:00,116,1221.56,183,10.530689655172413,612.4533698630137,39,6.675191256830601,6.1,High Value
15379.0,2010-12-16 13:02:00,2011-06-23 13:13:00,194,3703.29,190,19.089123711340207,1927.7399999999998,168,19.491,6.333333333333333,High Value
15380.0,2010-12-09 15:01:00,2011-12-01 12:13:00,36,1690.2600000000002,357,46.951666666666675,1653.2132054794522,8,4.734621848739496,11.9,High Value
15381.0,2011-03-16 13:44:00,2011-05-10 11:55:00,8,596.85,55,74.60625,89.93630136986302,213,10.851818181818182,1.8333333333333333,Medium Value
15382.0,2011-02-17 12:01:00,2011-11-25 10:58:00,302,5955.71,281,19.7208940397351,4585.080849315068,14,21.194697508896798,9.366666666666667,High Value
15384.0,2010-12-15 11:34:00,2011-06-23 10:57:00,41,642.41,190,15.668536585365853,334.40520547945204,169,3.3811052631578944,6.333333333333333,Medium Value
15385.0,2011-10-30 15:11:00,2011-10-30 15:11:00,12,316.88,1,26.406666666666666,0.8681643835616438,39,316.88,0.03333333333333333,Low Value
15386.0,2011-06-06 13:47:00,2011-06-06 13:47:00,31,394.14,1,12.714193548387096,1.0798356164383562,185,394.14,0.03333333333333333,Low Value
15388.0,2011-03-14 13:53:00,2011-03-14 13:53:00,10,140.54,1,14.053999999999998,0.38504109589041097,269,140.54,0.03333333333333333,Low Value
15389.0,2011-06-20 16:18:00,2011-06-20 16:18:00,1,500.0,1,500.0,1.36986301369863,171,500.0,0.03333333333333333,Low Value
15392.0,2010-12-14 15:50:00,2011-12-05 11:01:00,84,1535.53,356,18.280119047619046,1497.667616438356,4,4.313286516853933,11.866666666666667,High Value
15393.0,2011-03-03 16:58:00,2011-11-23 16:48:00,12,231.86,265,19.32166666666667,168.33671232876713,15,0.8749433962264151,8.833333333333334,Medium Value
15394.0,2010-12-16 12:46:00,2011-11-30 11:49:00,85,2183.54,349,25.68870588235294,2087.8231780821916,9,6.256561604584527,11.633333333333333,High Value
15395.0,2011-01-18 12:40:00,2011-01-18 12:40:00,7,107.45,1,15.35,0.2943835616438356,325,107.45,0.03333333333333333,Low Value
15396.0,2011-08-19 10:56:00,2011-08-19 10:56:00,14,288.18,1,20.584285714285716,0.7895342465753424,112,288.18,0.03333333333333333,Low Value
15397.0,2011-02-23 09:25:00,2011-02-23 09:25:00,6,94.0,1,15.666666666666666,0.25753424657534246,289,94.0,0.03333333333333333,Low Value
15398.0,2011-09-22 14:56:00,2011-11-23 16:47:00,73,1345.53,63,18.43191780821918,232.24216438356166,15,21.357619047619046,2.1,Medium Value
15399.0,2011-09-21 15:57:00,2011-12-08 13:04:00,50,815.77,78,16.3154,174.32893150684933,0,10.458589743589743,2.6,Medium Value
15400.0,2011-03-06 11:27:00,2011-09-08 13:57:00,12,716.2,187,59.68333333333334,366.92986301369865,91,3.8299465240641712,6.233333333333333,Medium Value
15402.0,2011-05-27 13:32:00,2011-07-14 12:17:00,42,626.77,48,14.923095238095238,82.42454794520548,148,13.057708333333332,1.6,Medium Value
15405.0,2011-06-03 14:44:00,2011-06-03 14:44:00,8,349.1,1,43.6375,0.9564383561643837,188,349.1,0.03333333333333333,Low Value
15406.0,2011-02-11 16:19:00,2011-11-08 13:22:00,53,510.71000000000004,270,9.636037735849058,377.78547945205486,30,1.8915185185185186,9.0,Medium Value
15407.0,2011-02-07 13:18:00,2011-11-06 11:55:00,148,1046.74,272,7.072567567567567,780.0363835616439,33,3.8483088235294116,9.066666666666666,High Value
15408.0,2011-03-20 15:02:00,2011-03-20 15:02:00,34,267.18,1,7.858235294117647,0.732,263,267.18,0.03333333333333333,Low Value
15410.0,2011-03-23 10:15:00,2011-09-16 14:47:00,122,3450.84,178,28.285573770491805,1682.875397260274,83,19.38674157303371,5.933333333333334,High Value
15411.0,2011-06-10 12:30:00,2011-11-13 15:19:00,98,1348.93,157,13.764591836734695,580.2246849315069,25,8.591910828025478,5.233333333333333,High Value
15412.0,2011-06-21 15:24:00,2011-06-21 15:24:00,10,190.53,1,19.053,0.522,170,190.53,0.03333333333333333,Low Value
15414.0,2011-04-11 13:45:00,2011-11-30 09:50:00,39,774.9000000000001,233,19.86923076923077,494.662191780822,9,3.3257510729613737,7.766666666666667,Medium Value
15415.0,2011-01-30 14:13:00,2011-01-30 14:13:00,47,559.61,1,11.906595744680851,1.5331780821917809,312,559.61,0.03333333333333333,Low Value
15416.0,2011-03-02 08:41:00,2011-10-06 09:38:00,192,3984.32,219,20.75166666666667,2390.592,64,18.193242009132423,7.3,High Value
15417.0,2011-09-15 15:26:00,2011-09-15 15:26:00,28,508.8,1,18.17142857142857,1.393972602739726,84,508.8,0.03333333333333333,Low Value
15419.0,2011-11-15 09:23:00,2011-11-15 09:23:00,8,135.86,1,16.9825,0.37221917808219185,24,135.86,0.03333333333333333,Low Value
15421.0,2011-02-02 14:36:00,2011-10-12 09:20:00,53,950.36,252,17.93132075471698,656.1389589041097,58,3.771269841269841,8.4,High Value
15422.0,2011-01-20 14:17:00,2011-01-20 16:17:00,6,97.7,1,16.283333333333335,0.26767123287671235,322,97.7,0.03333333333333333,Low Value
15423.0,2011-11-01 14:01:00,2011-11-01 14:01:00,2,43.5,1,21.75,0.11917808219178082,37,43.5,0.03333333333333333,Low Value
15424.0,2011-03-30 13:00:00,2011-03-30 13:02:00,17,383.34,1,22.54941176470588,1.0502465753424657,253,383.34,0.03333333333333333,Low Value
15426.0,2010-12-05 13:55:00,2011-11-20 15:36:00,275,1404.07,351,5.105709090909091,1350.2152602739727,18,4.00019943019943,11.7,High Value
15427.0,2011-10-23 14:47:00,2011-11-06 14:29:00,292,1430.54,14,4.899109589041096,54.87002739726027,32,102.18142857142857,0.4666666666666667,Medium Value
15428.0,2011-11-24 16:54:00,2011-11-24 16:54:00,6,93.78,1,15.63,0.2569315068493151,14,93.78,0.03333333333333333,Low Value
15429.0,2011-09-25 13:42:00,2011-11-13 12:28:00,82,397.35,49,4.845731707317073,53.342876712328774,26,8.109183673469389,1.6333333333333333,Medium Value
15432.0,2011-11-16 16:30:00,2011-11-16 16:30:00,10,171.19,1,17.119,0.469013698630137,22,171.19,0.03333333333333333,Low Value
15433.0,2011-03-17 14:12:00,2011-05-10 10:45:00,41,533.3,54,13.00731707317073,78.89917808219178,213,9.875925925925925,1.8,Medium Value
15434.0,2011-05-23 14:18:00,2011-12-01 13:33:00,55,1041.48,192,18.936,547.8470136986301,7,5.424375,6.4,High Value
15435.0,2011-11-17 16:39:00,2011-11-17 16:39:00,29,149.29,1,5.147931034482759,0.409013698630137,21,149.29,0.03333333333333333,Low Value
15436.0,2011-04-19 16:52:00,2011-11-27 16:05:00,291,1067.75,222,3.6692439862542954,649.4260273972603,11,4.809684684684685,7.4,High Value
15437.0,2011-03-22 13:11:00,2011-03-22 13:11:00,45,200.16,1,4.4479999999999995,0.5483835616438355,261,200.16,0.03333333333333333,Low Value
15438.0,2011-07-31 14:19:00,2011-07-31 14:19:00,25,156.57999999999998,1,6.263199999999999,0.428986301369863,130,156.57999999999998,0.03333333333333333,Low Value
15440.0,2011-05-15 11:30:00,2011-10-16 12:16:00,62,383.68,155,6.188387096774194,162.932602739726,54,2.4753548387096775,5.166666666666667,Medium Value
15442.0,2011-04-05 12:24:00,2011-04-05 12:24:00,2,594.0,1,297.0,1.6273972602739726,248,594.0,0.03333333333333333,Low Value
15443.0,2011-01-23 13:25:00,2011-12-08 10:40:00,372,3213.59,319,8.638682795698925,2808.589616438356,1,10.073949843260188,10.633333333333333,High Value
15444.0,2011-10-30 16:12:00,2011-11-30 17:37:00,214,1411.21,32,6.594439252336449,123.72252054794521,8,44.1003125,1.0666666666666667,Medium Value
15445.0,2011-03-20 15:06:00,2011-03-20 15:06:00,5,113.5,1,22.7,0.31095890410958904,263,113.5,0.03333333333333333,Low Value
15447.0,2011-01-13 11:26:00,2011-01-13 11:26:00,9,155.17,1,17.24111111111111,0.42512328767123286,330,155.17,0.03333333333333333,Low Value
15448.0,2011-01-31 10:42:00,2011-01-31 10:42:00,28,494.64,1,17.665714285714284,1.3551780821917807,312,494.64,0.03333333333333333,Low Value
15449.0,2011-03-23 10:43:00,2011-11-13 15:02:00,60,974.52,236,16.242,630.1006027397261,25,4.129322033898305,7.866666666666666,High Value
15450.0,2011-11-09 17:11:00,2011-11-09 17:11:00,30,429.84,1,14.328,1.1776438356164383,29,429.84,0.03333333333333333,Low Value
15452.0,2011-03-20 15:21:00,2011-11-10 12:13:00,56,528.48,235,9.437142857142858,340.2542465753425,29,2.2488510638297874,7.833333333333333,Medium Value
15453.0,2011-06-05 12:37:00,2011-12-08 10:59:00,279,1371.77,186,4.91673835125448,699.0389589041096,1,7.37510752688172,6.2,High Value
15454.0,2010-12-12 14:21:00,2010-12-12 14:21:00,25,179.1,1,7.164,0.4906849315068493,361,179.1,0.03333333333333333,Low Value
15456.0,2010-12-15 15:34:00,2011-03-01 13:51:00,58,434.59000000000003,76,7.492931034482759,90.48997260273974,282,5.718289473684211,2.533333333333333,Medium Value
15457.0,2011-03-22 15:31:00,2011-03-22 15:31:00,58,237.07,1,4.087413793103448,0.6495068493150685,261,237.07,0.03333333333333333,Low Value
15458.0,2011-11-14 13:08:00,2011-11-14 13:08:00,7,161.64,1,23.09142857142857,0.4428493150684931,24,161.64,0.03333333333333333,Low Value
15460.0,2010-12-20 16:08:00,2010-12-20 16:08:00,56,214.26,1,3.8260714285714283,0.587013698630137,353,214.26,0.03333333333333333,Low Value
15462.0,2011-06-05 15:36:00,2011-09-06 13:11:00,11,234.6,93,21.327272727272728,59.77479452054795,93,2.52258064516129,3.1,Medium Value
15463.0,2011-11-10 12:57:00,2011-11-10 12:57:00,7,126.14,1,18.02,0.3455890410958904,28,126.14,0.03333333333333333,Low Value
15464.0,2011-01-05 15:56:00,2011-01-05 15:56:00,155,1044.65,1,6.739677419354839,2.862054794520548,337,1044.65,0.03333333333333333,Medium Value
15465.0,2010-12-05 10:12:00,2011-11-20 10:11:00,97,7354.62,350,75.82082474226804,7052.3753424657525,19,21.0132,11.666666666666666,High Value
15466.0,2011-09-15 14:08:00,2011-09-15 14:08:00,57,334.53,1,5.868947368421052,0.9165205479452054,84,334.53,0.03333333333333333,Low Value
15467.0,2011-07-10 14:42:00,2011-11-30 14:17:00,52,524.88,143,10.093846153846155,205.63791780821919,8,3.6704895104895106,4.766666666666667,Medium Value
15468.0,2011-10-19 13:38:00,2011-10-19 13:49:00,24,467.51,1,19.479583333333334,1.2808493150684932,50,467.51,0.03333333333333333,Low Value
15469.0,2011-08-11 16:54:00,2011-10-20 16:21:00,24,538.55,70,22.43958333333333,103.2835616438356,49,7.693571428571428,2.3333333333333335,Medium Value
15471.0,2011-12-07 14:12:00,2011-12-07 14:12:00,73,454.48,1,6.225753424657534,1.2451506849315068,1,454.48,0.03333333333333333,Low Value
15472.0,2011-08-18 15:17:00,2011-08-18 15:17:00,76,371.56,1,4.888947368421053,1.017972602739726,112,371.56,0.03333333333333333,Low Value
15473.0,2011-10-10 11:12:00,2011-11-25 15:15:00,11,1771.2,47,161.01818181818183,228.07232876712328,13,37.685106382978724,1.5666666666666667,Medium Value
15475.0,2011-09-23 15:20:00,2011-09-23 15:20:00,29,454.10999999999996,1,15.658965517241377,1.2441369863013698,76,454.10999999999996,0.03333333333333333,Low Value
15478.0,2011-10-14 11:09:00,2011-10-30 14:19:00,44,1399.92,17,31.816363636363636,65.20175342465754,39,82.34823529411766,0.5666666666666667,Medium Value
15480.0,2011-08-15 14:32:00,2011-08-15 14:32:00,45,905.5,1,20.122222222222224,2.4808219178082194,115,905.5,0.03333333333333333,Medium Value
15482.0,2010-12-16 10:08:00,2011-11-24 10:46:00,97,10879.76,344,112.16247422680412,10253.801205479453,15,31.627209302325582,11.466666666666667,High Value
15483.0,2011-03-18 12:26:00,2011-07-01 13:07:00,84,225.26,106,2.6816666666666666,65.41797260273972,160,2.1250943396226414,3.533333333333333,Medium Value
15484.0,2011-09-22 13:31:00,2011-12-08 15:03:00,187,3590.41,78,19.200053475935828,767.265698630137,0,46.03089743589744,2.6,High Value
15485.0,2010-12-01 13:23:00,2011-11-09 14:31:00,85,2564.5,344,30.17058823529412,2416.9534246575345,29,7.454941860465116,11.466666666666667,High Value
15488.0,2011-09-08 10:11:00,2011-09-08 10:11:00,2,91.32000000000001,1,45.660000000000004,0.25019178082191784,92,91.32000000000001,0.03333333333333333,Low Value
15489.0,2011-05-12 12:54:00,2011-11-17 08:53:00,50,1134.28,189,22.6856,587.3395068493151,22,6.001481481481481,6.3,High Value
15491.0,2011-04-18 10:04:00,2011-09-05 15:56:00,154,3100.09,141,20.130454545454548,1197.5690136986302,94,21.986453900709222,4.7,High Value
15492.0,2011-09-26 14:02:00,2011-11-11 14:53:00,35,659.4599999999999,47,18.841714285714282,84.91676712328766,27,14.031063829787232,1.5666666666666667,Medium Value
15493.0,2011-03-14 11:44:00,2011-11-07 12:04:00,289,1953.41,239,6.7592041522491355,1279.0821643835616,32,8.17326359832636,7.966666666666667,High Value
15494.0,2011-08-10 15:29:00,2011-11-18 14:51:00,122,1280.58,100,10.49655737704918,350.8438356164383,20,12.8058,3.3333333333333335,Medium Value
15497.0,2011-01-24 10:01:00,2011-11-22 11:51:00,15,1262.2,303,84.14666666666668,1047.798904109589,17,4.1656765676567655,10.1,High Value
15498.0,2010-12-08 12:29:00,2011-12-07 12:48:00,512,13316.4,365,26.00859375,13316.4,2,36.48328767123287,12.166666666666666,High Value
15500.0,2011-09-19 13:47:00,2011-12-01 13:47:00,68,1131.56,74,16.640588235294118,229.41216438356165,7,15.29135135135135,2.466666666666667,Medium Value
15502.0,2010-12-05 15:40:00,2011-11-24 12:48:00,213,10384.93,354,48.75553990610329,10071.959506849316,15,29.335960451977403,11.8,High Value
15503.0,2010-12-12 10:57:00,2010-12-12 10:57:00,66,141.04,1,2.1369696969696967,0.3864109589041096,362,141.04,0.03333333333333333,Low Value
15504.0,2011-09-19 13:45:00,2011-09-19 13:45:00,13,52.83,1,4.063846153846153,0.14473972602739726,80,52.83,0.03333333333333333,Low Value
15505.0,2011-07-07 13:33:00,2011-10-18 07:56:00,97,3610.96,103,37.22639175257732,1018.9832328767123,52,35.057864077669905,3.433333333333333,High Value
15506.0,2011-07-24 11:45:00,2011-11-17 12:11:00,161,972.08,117,6.03776397515528,311.5982465753425,22,8.308376068376068,3.9,Medium Value
15507.0,2011-06-21 11:19:00,2011-06-21 11:19:00,45,475.86,1,10.574666666666667,1.3037260273972604,171,475.86,0.03333333333333333,Low Value
15508.0,2011-04-18 15:31:00,2011-06-03 15:43:00,92,1000.27,47,10.8725,128.80189041095892,188,21.282340425531913,1.5666666666666667,Medium Value
15510.0,2011-01-13 12:10:00,2011-01-13 12:10:00,1,250.0,1,250.0,0.684931506849315,330,250.0,0.03333333333333333,Low Value
15511.0,2011-09-15 15:05:00,2011-11-28 09:43:00,158,900.53,74,5.699556962025317,182.57320547945204,11,12.169324324324323,2.466666666666667,Medium Value
15512.0,2010-12-15 12:01:00,2011-07-07 10:20:00,7,121.0,204,17.285714285714285,67.62739726027398,155,0.5931372549019608,6.8,Medium Value
